distance year jd planet number
2.877184999999999881e-01 2.387998000000000047e+03 2.593257734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.944645000000000179e-01 2.388001000000000204e+03 2.593258734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.012527999999999873e-01 2.388003000000000156e+03 2.593259734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.080805999999999822e-01 2.388005999999999858e+03 2.593260734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.149451999999999807e-01 2.388009000000000015e+03 2.593261734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.218441000000000218e-01 2.388012000000000171e+03 2.593262734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.205481000000000025e-01 2.518264999999999873e+03 2.640837294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.139028999999999847e-01 2.518268000000000029e+03 2.640838294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.073059000000000207e-01 2.518271000000000186e+03 2.640839294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.007603999999999833e-01 2.518273000000000138e+03 2.640840294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.942698999999999732e-01 2.518275999999999840e+03 2.640841294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.878382999999999914e-01 2.518278999999999996e+03 2.640842294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.814694999999999836e-01 2.518282000000000153e+03 2.640843294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.751681999999999739e-01 2.518284000000000106e+03 2.640844294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.689390999999999865e-01 2.518286999999999807e+03 2.640845294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.627875000000000072e-01 2.518289999999999964e+03 2.640846294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.567189999999999750e-01 2.518293000000000120e+03 2.640847294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.507399000000000155e-01 2.518295000000000073e+03 2.640848294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.448567000000000105e-01 2.518297999999999774e+03 2.640849294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.390766000000000002e-01 2.518300999999999931e+03 2.640850294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.334074999999999900e-01 2.518304000000000087e+03 2.640851294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.278577999999999992e-01 2.518306000000000040e+03 2.640852294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.224365000000000092e-01 2.518309000000000196e+03 2.640853294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.171533999999999964e-01 2.518311999999999898e+03 2.640854294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.120189000000000101e-01 2.518315000000000055e+03 2.640855294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.070442999999999867e-01 2.518317000000000007e+03 2.640856294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.022414999999999907e-01 2.518320000000000164e+03 2.640857294900000095e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.952991000000000033e-01 2.518324000000000069e+03 2.640858814900000114e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.909870999999999930e-01 2.518327000000000226e+03 2.640859814900000114e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.868946999999999969e-01 2.518329999999999927e+03 2.640860814900000114e+06 5.000000000000000000e+00 1.000000000000000000e+00
