ID,distance,year,jd,planet,number
187774,0.3134265,2067.621,2476243.2298,5.0,2377.0
187914,0.2884398,2079.461,2480567.6261,5.0,2378.0
188084,0.2926559,2067.633,2476247.6842,5.0,2379.0
188203,0.3023518,2067.593,2476233.1004,5.0,2380.0
188276,0.3105538,2067.621,2476243.0628,5.0,2381.0
188457,0.2935942,2067.62,2476242.7665,5.0,2382.0
188564,0.304783,2115.087,2493579.3745,5.0,2383.0
188574,0.3058541,2067.591,2476232.3481,5.0,2384.0
188639,0.291275,2079.447,2480562.6292,5.0,2385.0
188791,0.2879544,2079.46,2480567.5664,5.0,2386.0
188955,0.3170837,2281.101,2554215.5275,5.0,2387.0
188989,0.2991928,2055.777,2471917.1737,5.0,2388.0
189050,0.3009339,2067.592,2476232.4231,5.0,2389.0
189147,0.2874264,2150.649,2506568.3043,5.0,2390.0
189208,0.3047184,2150.68,2506579.6781,5.0,2391.0
189289,0.2881622,2079.485,2480576.6066,5.0,2392.0
189480,0.3057814,2055.749,2471907.0404,5.0,2393.0
189531,0.306452,2055.758,2471910.3509,5.0,2394.0
189598,0.3086498,2115.063,2493570.5868,5.0,2395.0
189660,0.3102063,2257.382,2545551.7565,5.0,2396.0
189685,0.3165691,2055.764,2471912.4201,5.0,2397.0
189757,0.3163196,2055.787,2471920.6812,5.0,2398.0
189814,0.2990275,2055.751,2471907.7443,5.0,2399.0
189885,0.3012405,2055.749,2471906.9479,5.0,2400.0
189937,0.3179795,2067.594,2476233.2005,5.0,2401.0
190005,0.2993136,2411.598,2601877.7126,5.0,2402.0
190055,0.305114,2518.352,2640868.8008,5.0,2403.0
190080,0.3042597,2221.812,2532559.7666,5.0,2404.0
190110,0.2984003,2138.788,2502236.0808,5.0,2405.0
190151,0.303747,2067.681,2476264.8905,5.0,2406.0
190286,0.3192008,2067.621,2476243.2957,5.0,2407.0
190427,0.2995602,2067.641,2476250.309,5.0,2408.0
190581,0.2996515,2055.752,2471908.0903,5.0,2409.0
190634,0.2993965,2055.751,2471907.6134,5.0,2410.0
190682,0.3022369,2067.592,2476232.565,5.0,2411.0
190709,0.3129276,2067.594,2476233.462,5.0,2412.0
190736,0.3134641,2150.624,2506559.1769,5.0,2413.0
190776,0.3074476,2150.703,2506588.1522,5.0,2414.0
190862,0.2935754,2138.819,2502247.2998,5.0,2415.0
190953,0.3094667,2067.593,2476232.7749,5.0,2416.0
191080,0.2961151,2067.596,2476234.0327,5.0,2417.0
191161,0.3127254,2067.679,2476264.4031,5.0,2418.0
191249,0.3131662,2257.394,2545556.4746,5.0,2419.0
191307,0.2908251,2067.595,2476233.5356,5.0,2420.0
191362,0.3063419,2257.377,2545550.2231,5.0,2421.0
191420,0.3099348,2055.76,2471910.8072,5.0,2422.0
191457,0.2984998,2067.593,2476233.0367,5.0,2423.0
191537,0.3006476,2079.441,2480560.373,5.0,2424.0
191616,0.3050484,2067.598,2476234.8176,5.0,2425.0
191730,0.3173247,2115.067,2493571.9457,5.0,2426.0
191773,0.3101689,2115.067,2493571.812,5.0,2427.0
191816,0.3080339,2055.818,2471932.0322,5.0,2428.0
191863,0.3017877,2233.663,2536888.3339,5.0,2429.0
191952,0.2823147,2079.466,2480569.5783,5.0,2430.0
192079,0.3047085,2079.44,2480560.1852,5.0,2431.0
192262,0.2923373,2304.829,2562880.8301,5.0,2432.0
192308,0.3065488,2055.748,2471906.6165,5.0,2433.0
192358,0.2914288,2328.575,2571553.8026,5.0,2434.0
192407,0.3193602,2115.067,2493572.0568,5.0,2435.0
192477,0.3056584,2067.602,2476236.1463,5.0,2436.0
192589,0.2982675,2150.683,2506580.8771,5.0,2437.0
192681,0.2999777,2055.751,2471907.7541,5.0,2438.0
192739,0.3150086,2067.594,2476233.2394,5.0,2439.0
192840,0.3008545,2150.63,2506561.4596,5.0,2440.0
192891,0.2966268,2079.462,2480568.0134,5.0,2441.0
193028,0.3063111,2115.066,2493571.5471,5.0,2442.0
193060,0.2912318,2328.571,2571552.399,5.0,2443.0
193097,0.3051244,2067.601,2476235.9623,5.0,2444.0
193207,0.3145821,2055.753,2471908.2262,5.0,2445.0
193258,0.2990385,2079.439,2480559.8691,5.0,2446.0
193355,0.3051711,2055.763,2471912.1698,5.0,2447.0
193392,0.2978546,2079.44,2480560.2794,5.0,2448.0
193472,0.3070559,2150.681,2506579.9461,5.0,2449.0
193574,0.3058232,2067.592,2476232.444,5.0,2450.0
193688,0.2985571,2055.756,2471909.2628,5.0,2451.0
193710,0.304887,2067.596,2476234.1902,5.0,2452.0
193824,0.3092498,2150.707,2506589.4744,5.0,2453.0
193880,0.3172978,2055.841,2471940.3508,5.0,2454.0
193920,0.3187162,2257.377,2545549.9689,5.0,2455.0
193959,0.3208544,2138.763,2502226.9867,5.0,2456.0
194019,0.3062347,2067.591,2476232.248,5.0,2457.0
194162,0.3037067,2079.447,2480562.75,5.0,2458.0
194275,0.3115009,2055.786,2471920.4041,5.0,2459.0
194341,0.2886561,2079.447,2480562.4764,5.0,2460.0
194424,0.3036621,2055.801,2471925.8722,5.0,2461.0
194459,0.3099334,2055.778,2471917.6403,5.0,2462.0
194531,0.3101567,2055.76,2471910.8945,5.0,2463.0
194592,0.3059447,2067.598,2476234.5901,5.0,2464.0
194683,0.3188758,2055.824,2471934.0932,5.0,2465.0
194718,0.3149443,2115.061,2493569.8005,5.0,2466.0
194766,0.3014645,2079.447,2480562.6886,5.0,2467.0
194915,0.3144449,2138.8,2502240.3808,5.0,2468.0
195015,0.3195505,2115.067,2493572.0661,5.0,2469.0
195053,0.301331,2079.441,2480560.4216,5.0,2470.0
195137,0.3194816,2055.765,2471912.7375,5.0,2471.0
195200,0.3084591,2138.835,2502253.1136,5.0,2472.0
195259,0.307187,2067.602,2476236.1093,5.0,2473.0
195351,0.3068912,2055.808,2471928.3297,5.0,2474.0
195369,0.2970046,2138.768,2502228.9408,5.0,2475.0
195449,0.2975877,2067.634,2476247.9074,5.0,2476.0
195556,0.317183,2067.609,2476238.9673,5.0,2477.0
195641,0.3205408,2115.064,2493570.9071,5.0,2478.0
195690,0.3176638,2150.661,2506572.825,5.0,2479.0
195773,0.3181228,2150.743,2506602.7084,5.0,2480.0
195829,0.3067727,2067.595,2476233.815,5.0,2481.0
195911,0.3110964,2067.657,2476256.2163,5.0,2482.0
196058,0.2920973,2221.803,2532556.7113,5.0,2483.0
196094,0.3132234,2067.62,2476242.7009,5.0,2484.0
196216,0.2921288,2079.447,2480562.636,5.0,2485.0
196405,0.3006376,2055.751,2471907.4943,5.0,2486.0
196463,0.293898,2067.596,2476233.8982,5.0,2487.0
196573,0.3143105,2150.628,2506560.6392,5.0,2488.0
196610,0.2786845,2079.461,2480567.7247,5.0,2489.0
196765,0.3003019,2055.784,2471919.6073,5.0,2490.0
196827,0.3087778,2257.386,2545553.4093,5.0,2491.0
196863,0.3020838,2221.803,2532556.4933,5.0,2492.0
196882,0.3117162,2055.746,2471905.8088,5.0,2493.0
196929,0.3168621,2399.731,2597543.4412,5.0,2494.0
196966,0.2957093,2150.628,2506560.7636,5.0,2495.0
197027,0.2898983,2067.612,2476239.8718,5.0,2496.0
197166,0.2998732,2079.441,2480560.5055,5.0,2497.0
197278,0.314863,2067.594,2476233.3325,5.0,2498.0
197304,0.2855183,2079.484,2480576.1042,5.0,2499.0
197422,0.3203985,2079.433,2480557.5131,5.0,2500.0
197510,0.289759,2150.65,2506568.7876,5.0,2501.0
197614,0.3110713,2055.76,2471910.761,5.0,2502.0
197677,0.3112613,2055.8,2471925.6346,5.0,2503.0
197711,0.3127086,2150.624,2506559.1438,5.0,2504.0
197742,0.2911688,2067.596,2476234.2105,5.0,2505.0
197854,0.3063252,2055.745,2471905.5831,5.0,2506.0
197903,0.2982413,2079.44,2480560.2557,5.0,2507.0
197978,0.3078431,2115.063,2493570.3349,5.0,2508.0
198025,0.2896039,2067.595,2476233.7978,5.0,2509.0
198108,0.2926702,2079.486,2480576.8496,5.0,2510.0
198234,0.3002735,2079.441,2480560.3062,5.0,2511.0
198358,0.3210492,2150.637,2506564.0724,5.0,2512.0
198422,0.2867889,2067.618,2476241.9435,5.0,2513.0
198586,0.3059432,2150.702,2506587.6416,5.0,2514.0
198640,0.3208243,2150.63,2506561.4954,5.0,2515.0
198675,0.3189255,2150.704,2506588.4146,5.0,2516.0
198757,0.298781,2079.441,2480560.314,5.0,2517.0
198895,0.3141979,2067.613,2476240.2258,5.0,2518.0
198956,0.2952203,2079.462,2480567.9533,5.0,2519.0
199049,0.3035077,2055.751,2471907.6198,5.0,2520.0
199088,0.3185808,2138.762,2502226.7948,5.0,2521.0
199154,0.2990834,2079.44,2480560.0953,5.0,2522.0
199275,0.3102457,2067.598,2476234.7081,5.0,2523.0
199394,0.2980009,2150.629,2506561.0071,5.0,2524.0
199442,0.3096727,2055.828,2471935.7953,5.0,2525.0
199491,0.3204428,2055.825,2471934.6925,5.0,2526.0
199522,0.3206753,2257.394,2545556.3125,5.0,2527.0
199549,0.2998662,2067.596,2476234.1671,5.0,2528.0
199598,0.3178507,2079.464,2480568.9673,5.0,2529.0
199744,0.3159004,2067.621,2476243.2737,5.0,2530.0
199867,0.3194887,2328.559,2571547.9312,5.0,2531.0
199907,0.3066727,2067.592,2476232.479,5.0,2532.0
199980,0.3024761,2079.447,2480562.7315,5.0,2533.0
200082,0.2998974,2079.441,2480560.2939,5.0,2534.0
200164,0.3015124,2055.749,2471906.9345,5.0,2535.0
200212,0.3089025,2150.621,2506558.0196,5.0,2536.0
200262,0.2990914,2257.377,2545550.1815,5.0,2537.0
200323,0.3107739,2067.641,2476250.3177,5.0,2538.0
200403,0.3102571,2067.6,2476235.6638,5.0,2539.0
200580,0.3046068,2138.821,2502248.3208,5.0,2540.0
200677,0.2822379,2067.612,2476239.7533,5.0,2541.0
200793,0.2937288,2150.658,2506571.6915,5.0,2542.0
200852,0.3072114,2055.785,2471920.0839,5.0,2543.0
200918,0.3025853,2055.801,2471925.7353,5.0,2544.0
200988,0.3139729,2055.752,2471908.0479,5.0,2545.0
201027,0.3085818,2055.781,2471918.5644,5.0,2546.0
201106,0.2823269,2079.449,2480563.4879,5.0,2547.0
201206,0.2990508,2221.811,2532559.4323,5.0,2548.0
201295,0.3039039,2079.463,2480568.3561,5.0,2549.0
201397,0.3017138,2055.749,2471906.7597,5.0,2550.0
201456,0.3069121,2138.822,2502248.7107,5.0,2551.0
201503,0.2988288,2055.8,2471925.5681,5.0,2552.0
201534,0.2993198,2067.657,2476256.153,5.0,2553.0
201665,0.2937093,2150.658,2506571.8286,5.0,2554.0
201750,0.2989004,2079.439,2480559.8967,5.0,2555.0
201819,0.3192937,2079.435,2480558.3967,5.0,2556.0
201947,0.3009822,2067.595,2476233.6476,5.0,2557.0
202012,0.3059675,2150.624,2506559.417,5.0,2558.0
202082,0.3068811,2257.378,2545550.3703,5.0,2559.0
202125,0.3082392,2150.622,2506558.5558,5.0,2560.0
202169,0.3097818,2150.62,2506557.9311,5.0,2561.0
202195,0.299064,2079.441,2480560.302,5.0,2562.0
202263,0.3185442,2079.465,2480569.0585,5.0,2563.0
202438,0.3112437,2150.624,2506559.4086,5.0,2564.0
202500,0.2989721,2079.44,2480560.254,5.0,2565.0
202582,0.3189381,2150.725,2506596.2447,5.0,2566.0
202623,0.3077869,2150.64,2506565.212,5.0,2567.0
202651,0.2849311,2138.781,2502233.4425,5.0,2568.0
202734,0.2886282,2067.596,2476234.0598,5.0,2569.0
202799,0.2999153,2079.44,2480560.1975,5.0,2570.0
202889,0.2846397,2067.614,2476240.4652,5.0,2571.0
202982,0.320428,2150.628,2506560.5874,5.0,2572.0
203030,0.3108022,2067.621,2476243.2091,5.0,2573.0
203150,0.3201177,2055.825,2471934.6711,5.0,2574.0
203171,0.3002178,2067.621,2476243.1887,5.0,2575.0
203274,0.3213828,2067.594,2476233.1658,5.0,2576.0
203385,0.3211228,2281.149,2554232.7485,5.0,2577.0
203439,0.3053187,2055.747,2471906.1595,5.0,2578.0
203459,0.3210465,2055.789,2471921.3769,5.0,2579.0
203478,0.3070794,2150.622,2506558.4382,5.0,2580.0
203534,0.2927325,2067.6,2476235.5906,5.0,2581.0
203648,0.3077354,2115.087,2493579.0886,5.0,2582.0
203668,0.3163305,2067.597,2476234.3309,5.0,2583.0
203760,0.2904245,2067.613,2476240.2,5.0,2584.0
203866,0.3068869,2233.661,2536887.8413,5.0,2585.0
203907,0.2897822,2138.772,2502230.1122,5.0,2586.0
203920,0.3023991,2067.592,2476232.7343,5.0,2587.0
204001,0.3117917,2067.657,2476256.246,5.0,2588.0
204099,0.3121078,2257.398,2545557.8249,5.0,2589.0
204153,0.3019592,2150.631,2506561.7057,5.0,2590.0
204202,0.3171853,2067.614,2476240.7635,5.0,2591.0
204318,0.2984398,2079.44,2480560.2747,5.0,2592.0
204416,0.3070661,2067.621,2476243.076,5.0,2593.0
204539,0.3177748,2067.589,2476231.4136,5.0,2594.0
204600,0.2856717,2138.781,2502233.4331,5.0,2595.0
204654,0.3107191,2067.597,2476234.4821,5.0,2596.0
204732,0.3131226,2233.678,2536893.8377,5.0,2597.0
204767,0.3148166,2411.587,2601873.8197,5.0,2598.0
204820,0.3160216,2150.625,2506559.601,5.0,2599.0
204907,0.3051213,2055.746,2471905.8754,5.0,2600.0
204941,0.3177788,2055.81,2471929.0718,5.0,2601.0
204964,0.3198007,2257.42,2545565.942,5.0,2602.0
204983,0.3213944,2257.369,2545547.1959,5.0,2603.0
205021,0.2927654,2067.595,2476233.6301,5.0,2604.0
205100,0.3194046,2067.614,2476240.4614,5.0,2605.0
205176,0.3204585,2257.38,2545551.3627,5.0,2606.0
205214,0.3133373,2257.381,2545551.3859,5.0,2607.0
205242,0.3007175,2138.769,2502229.2839,5.0,2608.0
205313,0.3042937,2115.066,2493571.4098,5.0,2609.0
205355,0.3144247,2138.759,2502225.6513,5.0,2610.0
205369,0.303175,2079.441,2480560.3906,5.0,2611.0
205511,0.3069764,2221.802,2532556.3114,5.0,2612.0
205564,0.3084737,2067.698,2476271.1632,5.0,2613.0
205702,0.3082259,2067.697,2476270.7244,5.0,2614.0
205836,0.3139386,2150.665,2506574.0482,5.0,2615.0
205924,0.2984486,2067.659,2476256.9802,5.0,2616.0
206056,0.3095568,2067.608,2476238.5742,5.0,2617.0
206144,0.2924532,2079.461,2480567.8248,5.0,2618.0
206303,0.28848,2233.658,2536886.7526,5.0,2619.0
206354,0.2946652,2138.769,2502229.3156,5.0,2620.0
206404,0.3103815,2150.705,2506588.8043,5.0,2621.0
206485,0.2971559,2055.751,2471907.4732,5.0,2622.0
206541,0.3141777,2067.627,2476245.4775,5.0,2623.0
206612,0.3080627,2055.75,2471907.3326,5.0,2624.0
206646,0.2905082,2067.596,2476234.0395,5.0,2625.0
206715,0.3024396,2055.751,2471907.5407,5.0,2626.0
206750,0.2968742,2067.592,2476232.6718,5.0,2627.0
206809,0.2975822,2150.628,2506560.8407,5.0,2628.0
206851,0.3020114,2067.592,2476232.5147,5.0,2629.0
206895,0.3071952,2055.802,2471926.1435,5.0,2630.0
206923,0.307568,2079.448,2480562.9605,5.0,2631.0
207053,0.3156532,2055.841,2471940.4098,5.0,2632.0
207078,0.3102173,2055.823,2471934.0114,5.0,2633.0
207112,0.2865584,2150.646,2506567.2301,5.0,2634.0
207151,0.3149657,2067.628,2476245.6107,5.0,2635.0
207210,0.2872884,2138.785,2502235.204,5.0,2636.0
207268,0.2861024,2138.773,2502230.6961,5.0,2637.0
207315,0.310749,2067.613,2476240.0694,5.0,2638.0
207402,0.3155953,2067.614,2476240.4376,5.0,2639.0
207465,0.3039288,2150.655,2506570.7292,5.0,2640.0
207569,0.3106191,2067.657,2476256.2644,5.0,2641.0
207664,0.3063344,2067.608,2476238.4295,5.0,2642.0
207713,0.3182046,2055.787,2471920.8247,5.0,2643.0
207766,0.3119249,2150.682,2506580.3636,5.0,2644.0
207830,0.308924,2055.759,2471910.5343,5.0,2645.0
207896,0.3106421,2115.063,2493570.564,5.0,2646.0
207913,0.2907675,2233.659,2536886.9675,5.0,2647.0
207947,0.3064777,2067.592,2476232.417,5.0,2648.0
208007,0.3111215,2055.745,2471905.5103,5.0,2649.0
208049,0.3160067,2067.589,2476231.4941,5.0,2650.0
208109,0.2990929,2067.601,2476235.9092,5.0,2651.0
208234,0.29886,2055.756,2471909.2745,5.0,2652.0
208255,0.2910265,2067.596,2476233.9821,5.0,2653.0
208330,0.3085823,2067.597,2476234.5131,5.0,2654.0
208394,0.289984,2138.772,2502230.1474,5.0,2655.0
208431,0.2982465,2067.593,2476233.0119,5.0,2656.0
208550,0.3128496,2067.657,2476256.2484,5.0,2657.0
208653,0.3218107,2055.84,2471940.1465,5.0,2658.0
208662,0.3165493,2055.764,2471912.4288,5.0,2659.0
208754,0.3144065,2055.752,2471908.161,5.0,2660.0
208796,0.3142701,2067.634,2476248.005,5.0,2661.0
208912,0.3204673,2079.433,2480557.3935,5.0,2662.0
209024,0.30841,2055.745,2471905.5487,5.0,2663.0
209063,0.2906953,2067.595,2476233.5598,5.0,2664.0
209123,0.3157585,2055.824,2471934.3828,5.0,2665.0
209158,0.3167497,2055.752,2471908.0682,5.0,2666.0
209196,0.3142637,2150.685,2506581.4741,5.0,2667.0
209258,0.2915112,2150.648,2506568.062,5.0,2668.0
209325,0.3102975,2067.599,2476235.0448,5.0,2669.0
209452,0.3081831,2055.747,2471906.3016,5.0,2670.0
209505,0.3169111,2150.703,2506588.2533,5.0,2671.0
209555,0.313737,2067.63,2476246.5848,5.0,2672.0
209614,0.29417,2067.641,2476250.6367,5.0,2673.0
209732,0.311606,2067.612,2476239.769,5.0,2674.0
209800,0.3125589,2067.599,2476235.2055,5.0,2675.0
209948,0.3200174,2257.4,2545558.5005,5.0,2676.0
209995,0.3190463,2257.367,2545546.5434,5.0,2677.0
