a e i Om w M year jd number v
3.137214688999999890e+00 6.200114220000000342e-01 7.078648169299999893e+01 2.829009242060000133e+02 1.715598515979999945e+02 8.741917529999999603e-01 2.003178425586999992e+03 2.452705428548004013e+06 5.119000000000000000e+03 4.906176297000000019e+00
3.117842485999999802e+00 6.176828640000000537e-01 7.084984070999999517e+01 2.828931975350000130e+02 1.714282118259999947e+02 2.281226709999999991e-01 2.003168420378000064e+03 2.452701774223560002e+06 5.120000000000000000e+03 1.253287113999999924e+00
3.133650246999999833e+00 6.196122450000000059e-01 7.084526124900000355e+01 2.828937597139999980e+02 1.714158101980000026e+02 2.149261889999999897e-01 2.003168243590999964e+03 2.452701709653673228e+06 5.121000000000000000e+03 1.179582024999999978e+00
3.132697745000000200e+00 6.194990759999999819e-01 7.074993553999999563e+01 2.829038324559999751e+02 1.713908096659999956e+02 8.258648579999999795e-01 2.003177652096999964e+03 2.452705146036895923e+06 5.122000000000000000e+03 4.466400905000000421e+00
3.118679091999999820e+00 6.177796620000000072e-01 7.085814428599999815e+01 2.828969350230000259e+02 1.714258637510000085e+02 1.064831169999999938e+00 2.003181222819999903e+03 2.452706450215768069e+06 5.123000000000000000e+03 5.749094830999999850e+00
3.145651957000000110e+00 6.210658049999999708e-01 7.083350971599999468e+01 2.828948403850000091e+02 1.713071867550000036e+02 7.685384400000000449e-02 2.003166122764999955e+03 2.452700935038332827e+06 5.124000000000000000e+03 3.249771399999999977e-01
3.101890259999999788e+00 6.157243270000000157e-01 7.078042263700000092e+01 2.829022898029999737e+02 1.713364644659999954e+02 4.424498239999999916e-01 2.003171646245999909e+03 2.452702952446803916e+06 5.125000000000000000e+03 2.297640024000000114e+00
3.143885347999999968e+00 6.208611349999999529e-01 7.077041424499999778e+01 2.829015785110000252e+02 1.713660465069999930e+02 1.055631449999999916e+00 2.003181278265999936e+03 2.452706470466915984e+06 5.126000000000000000e+03 5.716052572999999803e+00
3.123900560000000048e+00 6.183879169999999537e-01 7.077293830899999705e+01 2.829012850080000021e+02 1.715405516079999870e+02 1.093272709000000065e+00 2.003181699979000086e+03 2.452706624494300224e+06 5.127000000000000000e+03 6.032820139000000026e+00
3.118402102000000120e+00 6.177471239999999808e-01 7.085954102099999830e+01 2.828954523400000198e+02 1.714280656489999899e+02 8.268094940000000337e-01 2.003177579574999982e+03 2.452705119548728224e+06 5.128000000000000000e+03 4.472901445999999837e+00
3.119455402999999905e+00 6.178851779999999794e-01 7.083017102499999851e+01 2.828955727800000091e+02 1.713071079499999883e+02 1.491905010000000031e-01 2.003167215029000090e+03 2.452701333979300223e+06 5.129000000000000000e+03 7.090188619999999720e-01
3.150580103999999881e+00 6.216593049999999954e-01 7.078920567299999789e+01 2.829014544780000051e+02 1.713627290599999924e+02 2.531885420000000164e-01 2.003168864858000006e+03 2.452701936566590797e+06 5.130000000000000000e+03 1.348580856000000106e+00
3.142427144000000006e+00 6.206499389999999838e-01 7.082178299400000299e+01 2.828984829600000239e+02 1.715248882900000069e+02 8.655974929999999956e-01 2.003178326239999933e+03 2.452705392262395006e+06 5.131000000000000000e+03 4.836605968999999838e+00
3.122074480999999846e+00 6.181979090000000454e-01 7.075501827200000093e+01 2.829023848759999851e+02 1.714152424449999899e+02 1.061854502000000089e+00 2.003181203817000096e+03 2.452706443275031168e+06 5.132000000000000000e+03 5.734396632000000160e+00
3.111492184999999910e+00 6.169042890000000501e-01 7.082870473100000197e+01 2.828957031599999823e+02 1.713918949000000111e+02 1.047693789999999958e-01 2.003166529028000014e+03 2.452701083422760945e+06 5.133000000000000000e+03 5.523197589999999657e-01
3.121594034000000129e+00 6.181445230000000013e-01 7.075582120100000338e+01 2.829062534799999753e+02 1.713814439429999936e+02 1.863612410000000108e-01 2.003167786860999968e+03 2.452701542836330831e+06 5.134000000000000000e+03 9.881155870000000174e-01
3.118354523999999905e+00 6.177532959999999518e-01 7.077597673600000405e+01 2.829033358830000111e+02 1.712813884409999901e+02 2.318365139999999935e-01 2.003168478047999997e+03 2.452701795286966953e+06 5.135000000000000000e+03 1.130145860000000058e+00
3.123189094000000221e+00 6.183360789999999829e-01 7.075439366899999527e+01 2.829022643229999971e+02 1.714077650929999947e+02 1.096470131000000015e+00 2.003181743274999917e+03 2.452706640307927970e+06 5.136000000000000000e+03 5.916246698000000137e+00
3.140846089000000063e+00 6.204847020000000546e-01 7.075703849600000694e+01 2.829055241329999717e+02 1.713957390770000018e+02 3.087085580000000218e-01 2.003169705132999979e+03 2.452702243470396847e+06 5.137000000000000000e+03 1.678216366000000015e+00
3.139913441000000027e+00 6.203964840000000258e-01 7.083583403900000519e+01 2.828979883819999941e+02 1.713047884419999889e+02 1.041319976999999897e+00 2.003181026103000022e+03 2.452706378366237972e+06 5.138000000000000000e+03 5.564672078000000077e+00
3.114129913000000194e+00 6.172264060000000052e-01 7.076370081400000345e+01 2.829054098639999779e+02 1.714861541200000090e+02 9.354474799999999701e-02 2.003166359706000094e+03 2.452701021579394117e+06 5.139000000000000000e+03 5.902631320000000237e-01
3.155241531000000155e+00 6.222135460000000062e-01 7.080592166499999962e+01 2.828991429980000021e+02 1.714705963970000084e+02 1.361592839999999915e-01 2.003167051549000007e+03 2.452701274269404821e+06 5.140000000000000000e+03 8.171454729999999556e-01
3.101046198999999781e+00 6.156139659999999569e-01 7.079384523400000262e+01 2.829009076450000180e+02 1.713863057899999944e+02 1.284807540000000026e-01 2.003166880685000024e+03 2.452701211862897966e+06 5.141000000000000000e+03 6.718520319999999879e-01
3.129996803000000050e+00 6.191960800000000376e-01 7.083576523399999303e+01 2.828981445599999915e+02 1.712965579709999986e+02 1.090785547999999938e+00 2.003181710827999950e+03 2.452706628456985112e+06 5.142000000000000000e+03 5.794560963000000342e+00
3.118638359999999832e+00 6.177793889999999566e-01 7.084997558999999967e+01 2.828964752699999963e+02 1.714100804619999963e+02 8.887130570000000285e-01 2.003178528073000052e+03 2.452705465980520938e+06 5.143000000000000000e+03 4.788233314000000185e+00
3.113440350999999939e+00 6.171275689999999869e-01 7.082222423100000697e+01 2.828988749439999992e+02 1.714572671589999970e+02 1.083001488999999928e+00 2.003181459080999957e+03 2.452706536508331075e+06 5.144000000000000000e+03 5.862569273000000081e+00
3.117520589000000175e+00 6.176412930000000356e-01 7.084747785400000453e+01 2.828971469479999996e+02 1.714123255700000072e+02 9.937054739999999775e-01 2.003180126177999909e+03 2.452706049675676972e+06 5.145000000000000000e+03 5.351028870999999576e+00
3.144222688999999793e+00 6.208844529999999473e-01 7.076902148599999975e+01 2.829022089559999813e+02 1.714397835649999990e+02 8.639108890000000152e-01 2.003178311599999915e+03 2.452705386915394105e+06 5.146000000000000000e+03 4.748257047000000064e+00
3.117668227999999875e+00 6.176594309999999810e-01 7.080413296599999740e+01 2.828993901659999892e+02 1.715322659240000007e+02 9.942310899999999563e-02 2.003166452032000052e+03 2.452701055300558917e+06 5.147000000000000000e+03 6.669381690000000251e-01
3.123836857000000133e+00 6.184116659999999710e-01 7.076141426499999909e+01 2.829049794869999914e+02 1.714860945430000072e+02 2.900822969999999890e-01 2.003169380734000015e+03 2.452702124986170791e+06 5.148000000000000000e+03 1.653157033999999914e+00
3.102955650999999815e+00 6.158493760000000039e-01 7.077785853199999622e+01 2.829034202820000132e+02 1.714611659649999922e+02 4.476003700000000252e-02 2.003165611292999984e+03 2.452700748227398843e+06 5.149000000000000000e+03 3.012582249999999906e-01
3.120229124999999826e+00 6.179820609999999714e-01 7.078381296800000655e+01 2.829023520640000129e+02 1.712600026339999886e+02 1.719859629999999917e-01 2.003167564892999962e+03 2.452701461764311884e+06 5.150000000000000000e+03 7.872643799999999858e-01
3.136157164000000108e+00 6.199131049999999643e-01 7.082370589100000302e+01 2.828965621919999762e+02 1.715204048180000029e+02 1.254386429999999886e-01 2.003166866946000027e+03 2.452701206844691187e+06 5.151000000000000000e+03 8.005853240000000426e-01
3.118982842999999949e+00 6.178211519999999846e-01 7.085053366399999675e+01 2.828973304200000030e+02 1.714091335109999932e+02 1.066611741000000002e+00 2.003181252445999917e+03 2.452706461036276072e+06 5.152000000000000000e+03 5.743046169000000312e+00
3.127019719999999836e+00 6.188003829999999539e-01 7.084846291200000223e+01 2.828969439659999807e+02 1.714265262819999975e+02 9.565100100000000216e-01 2.003179624329000035e+03 2.452705866379417013e+06 5.153000000000000000e+03 5.190964617999999753e+00
3.128658763999999870e+00 6.190030899999999781e-01 7.083632400099999415e+01 2.828948024910000072e+02 1.714794461930000011e+02 1.524643450000000011e-01 2.003167275469000060e+03 2.452701356054700911e+06 5.154000000000000000e+03 9.026330959999999681e-01
3.128937561999999950e+00 6.190256349999999630e-01 7.079079507699999851e+01 2.829011249359999738e+02 1.715673379849999947e+02 3.417783990000000105e-01 2.003170186454000032e+03 2.452702419269150123e+06 5.155000000000000000e+03 2.016849703000000105e+00
3.113612875999999918e+00 6.171693409999999824e-01 7.082100304399999402e+01 2.828970078770000214e+02 1.713011828920000141e+02 1.930576609999999915e-01 2.003167878118000090e+03 2.452701576167536899e+06 5.156000000000000000e+03 9.366214539999999644e-01
3.137806155999999902e+00 6.201395170000000290e-01 7.077561212000000523e+01 2.829013240200000041e+02 1.713127396559999909e+02 1.059393263000000029e+00 2.003181288959000085e+03 2.452706474372524768e+06 5.157000000000000000e+03 5.665433935000000254e+00
3.128268949000000188e+00 6.189632349999999450e-01 7.084641950399999644e+01 2.828966030710000155e+02 1.713785750170000028e+02 8.636516669999999563e-01 2.003178205911000077e+03 2.452705348313199822e+06 5.158000000000000000e+03 4.645549568999999934e+00
3.134573232999999792e+00 6.197218330000000552e-01 7.083499623599999495e+01 2.828950006609999832e+02 1.714823085280000043e+02 1.537617649999999947e-01 2.003167302119999931e+03 2.452701365788700059e+06 5.159000000000000000e+03 9.151243460000000329e-01
3.112032354000000112e+00 6.169523770000000518e-01 7.076324485499999639e+01 2.829020165399999769e+02 1.714664352110000038e+02 1.039247768999999932e+00 2.003180780610000056e+03 2.452706288701856975e+06 5.160000000000000000e+03 5.634682126000000402e+00
3.103575403999999871e+00 6.159316409999999742e-01 7.080212075100000391e+01 2.828997280809999779e+02 1.713352837040000054e+02 3.296959609999999818e-01 2.003169939182000007e+03 2.452702328954935074e+06 5.161000000000000000e+03 1.695792350000000059e+00
3.130032023000000052e+00 6.191882819999999787e-01 7.081249746299999970e+01 2.828984593700000119e+02 1.712344848330000104e+02 3.925343589999999994e-01 2.003170969985000056e+03 2.452702705447756220e+06 5.162000000000000000e+03 1.959104568000000102e+00
3.138661745999999919e+00 6.202208769999999483e-01 7.074303577599999926e+01 2.829086584149999908e+02 1.713686159599999996e+02 8.508769400000000538e-02 2.003166245980999975e+03 2.452700980042239185e+06 5.163000000000000000e+03 4.342251540000000021e-01
3.108785919999999869e+00 6.165478129999999446e-01 7.077249506100000076e+01 2.829016888959999960e+02 1.714904518950000067e+02 9.704214439999999664e-01 2.003179707829000108e+03 2.452705896877187770e+06 5.164000000000000000e+03 5.281809457999999680e+00
3.126470040000000061e+00 6.187378540000000315e-01 7.078912905200000694e+01 2.829016823960000124e+02 1.715660216429999991e+02 2.200524499999999967e-02 2.003165269595999916e+03 2.452700623425117228e+06 5.165000000000000000e+03 2.855015960000000241e-01
3.103217678000000035e+00 6.158790870000000472e-01 7.078678629300000580e+01 2.829018041609999727e+02 1.714612895589999937e+02 2.231388340000000081e-01 2.003168320176999941e+03 2.452701737626065034e+06 5.166000000000000000e+03 1.253272681000000111e+00
3.133001135000000215e+00 6.195635860000000550e-01 7.077834682699999291e+01 2.829010775770000237e+02 1.712899289290000127e+02 1.111430936000000091e+00 2.003182053029999906e+03 2.452706753443572205e+06 5.167000000000000000e+03 5.909594023000000362e+00
3.128667625999999924e+00 6.190053770000000233e-01 7.084772389299999418e+01 2.828944668639999804e+02 1.714188810050000029e+02 4.312102460000000193e-01 2.003171560596000063e+03 2.452702921163626015e+06 5.168000000000000000e+03 2.349679247000000082e+00
3.133665412000000039e+00 6.196233509999999889e-01 7.075186785699999348e+01 2.829034668489999831e+02 1.713594541429999936e+02 8.762243730000000008e-01 2.003178434015999983e+03 2.452705431626658887e+06 5.169000000000000000e+03 4.709800494999999643e+00
3.126503180999999909e+00 6.187457419999999875e-01 7.084505288399999756e+01 2.828941460890000030e+02 1.713690100530000109e+02 3.026216099999999853e-01 2.003169578995999927e+03 2.452702197399917059e+06 5.170000000000000000e+03 1.602480018000000062e+00
3.139457646999999962e+00 6.203185180000000409e-01 7.075861054499999625e+01 2.829058873280000057e+02 1.713538135759999932e+02 1.829571339999999935e-01 2.003167758802999970e+03 2.452701532588340808e+06 5.171000000000000000e+03 9.511656149999999643e-01
3.116804033000000196e+00 6.175926040000000450e-01 7.080934974900000611e+01 2.828993898119999812e+02 1.712411903549999863e+02 9.738303050000000072e-01 2.003179817138000089e+03 2.452705936801250093e+06 5.172000000000000000e+03 5.072984911999999902e+00
3.134149927000000169e+00 6.196742669999999453e-01 7.084417331299999887e+01 2.828932878489999894e+02 1.713681646910000040e+02 8.583825000000000482e-02 2.003166254716999902e+03 2.452700983232832979e+06 5.173000000000000000e+03 4.317146720000000215e-01
3.117382282999999976e+00 6.176160339999999804e-01 7.083890719599999386e+01 2.828980323110000086e+02 1.714422269359999973e+02 1.084068444999999992e+00 2.003181506792999926e+03 2.452706553934582043e+06 5.174000000000000000e+03 5.864940043999999908e+00
3.116074970000000111e+00 6.174666810000000172e-01 7.084257999099999381e+01 2.828938659710000252e+02 1.714228337419999946e+02 1.543901030000000008e-01 2.003167290768999919e+03 2.452701361642731819e+06 5.175000000000000000e+03 8.507107160000000334e-01
3.131264475000000047e+00 6.193387360000000008e-01 7.076044297200000699e+01 2.829024796389999779e+02 1.713329405700000052e+02 9.753871490000000088e-01 2.003179944813000020e+03 2.452705983433506917e+06 5.176000000000000000e+03 5.212950240999999707e+00
3.139154588999999884e+00 6.202807879999999718e-01 7.075417878400000404e+01 2.829069121090000181e+02 1.713602578940000001e+02 9.779249900000000495e-02 2.003166442582999935e+03 2.452701051849339157e+06 5.177000000000000000e+03 4.945219330000000246e-01
3.140955534000000160e+00 6.204953539999999990e-01 7.076852590000000021e+01 2.829045486640000036e+02 1.714643142900000043e+02 1.402864279999999908e-01 2.003167100987999902e+03 2.452701292326656170e+06 5.178000000000000000e+03 8.296542909999999882e-01
3.117298991000000186e+00 6.176043239999999823e-01 7.083366432299999360e+01 2.828978783349999730e+02 1.714552041430000031e+02 9.563736840000000017e-01 2.003179553787000032e+03 2.452705840614513960e+06 5.179000000000000000e+03 5.193162610999999984e+00
3.132135302000000010e+00 6.194323040000000447e-01 7.075374584899999775e+01 2.829059392749999802e+02 1.713542587149999861e+02 3.195015979999999978e-01 2.003169851483999992e+03 2.452702296924096998e+06 5.180000000000000000e+03 1.687847676999999935e+00
3.106033973999999809e+00 6.162467600000000045e-01 7.077086498500000289e+01 2.829015052240000045e+02 1.713304664080000066e+02 1.100292421000000020e+00 2.003181663073999971e+03 2.452706611015005037e+06 5.181000000000000000e+03 5.807247807999999623e+00
3.118240253999999823e+00 6.177316189999999541e-01 7.085892924200000209e+01 2.828918563510000013e+02 1.714311645420000048e+02 2.106200569999999994e-01 2.003168153325000048e+03 2.452701676684447099e+06 5.182000000000000000e+03 1.161878731999999914e+00
