X Y Z velX velY velZ R year
2.050140986042753966e+00 -4.748356644933252824e+00 2.426784869601606331e+00 1.745617713599988217e-03 2.853507424618037698e-03 3.920046535766751224e-03 5.713077427574513756e+00 2.675050000000000182e+03
2.051884972617778580e+00 -4.745499367169776939e+00 2.430702987975881246e+00 1.742354944214090807e-03 2.861047399308991497e-03 3.916189149834785679e-03 5.712995116435712006e+00 2.675052000000000135e+03
2.053625694946228819e+00 -4.742634551540241716e+00 2.434617245774763017e+00 1.739089219970171721e-03 2.868583157188871798e-03 3.912325384374394643e-03 5.712908376460328341e+00 2.675054999999999836e+03
2.055363150071839229e+00 -4.739762202260044077e+00 2.438527636616931282e+00 1.735820538110203863e-03 2.876114701144510868e-03 3.908455235826419072e-03 5.712817207577254308e+00 2.675057999999999993e+03
2.057097335035695362e+00 -4.736882323541596662e+00 2.442434154117522738e+00 1.732548896003801740e-03 2.883642034175147584e-03 3.904578700595977628e-03 5.712721609713846682e+00 2.675061000000000149e+03
2.058828246876264867e+00 -4.733994919594294082e+00 2.446336791888025441e+00 1.729274291122266313e-03 2.891165159387788786e-03 3.900695775054442531e-03 5.712621582795868846e+00 2.675063000000000102e+03
2.060555882629535152e+00 -4.731099994624355709e+00 2.450235543536309901e+00 1.725996721016559649e-03 2.898684079990964269e-03 3.896806455540798714e-03 5.712517126747406415e+00 2.675065999999999804e+03
2.062280239329083997e+00 -4.728197552834752848e+00 2.454130402666551802e+00 1.722716183298881069e-03 2.906198799287334697e-03 3.892910738362658635e-03 5.712408241490804173e+00 2.675068999999999960e+03
2.064001314006141730e+00 -4.725287598425092384e+00 2.458021362879236893e+00 1.719432675627299454e-03 2.913709320665836770e-03 3.889008619796931014e-03 5.712294926946591467e+00 2.675072000000000116e+03
2.065719103689591662e+00 -4.722370135591569706e+00 2.461908417771097035e+00 1.716146195693044009e-03 2.921215647593622834e-03 3.885100096090264923e-03 5.712177183033405825e+00 2.675074000000000069e+03
2.067433605406010511e+00 -4.719445168526877232e+00 2.465791560935110205e+00 1.712856741209969934e-03 2.928717783608183502e-03 3.881185163459264023e-03 5.712055009667937888e+00 2.675077000000000226e+03
2.069144816179741664e+00 -4.716512701420120912e+00 2.469670785960440540e+00 1.709564309905873755e-03 2.936215732309729615e-03 3.877263818090607560e-03 5.711928406764854138e+00 2.675079999999999927e+03
2.070852733032801041e+00 -4.713572738456806910e+00 2.473546086432431235e+00 1.706268899515432777e-03 2.943709497353943702e-03 3.873336056141018276e-03 5.711797374236748936e+00 2.675083000000000084e+03
2.072557352984985446e+00 -4.710625283818733244e+00 2.477417455932571233e+00 1.702970507774276016e-03 2.951199082445240575e-03 3.869401873737170032e-03 5.711661911994079688e+00 2.675085000000000036e+03
2.074258673053811286e+00 -4.707670341683984461e+00 2.481284888038457925e+00 1.699669132414221087e-03 2.958684491330421280e-03 3.865461266975565510e-03 5.711522019945119766e+00 2.675088000000000193e+03
2.075956690254513681e+00 -4.704707916226883668e+00 2.485148376323753183e+00 1.696364771159287370e-03 2.966165727792833152e-03 3.861514231922343228e-03 5.711377697995901670e+00 2.675090999999999894e+03
2.077651401600070447e+00 -4.701738011617933033e+00 2.489007914358217999e+00 1.693057421722363610e-03 2.973642795647008646e-03 3.857560764613044216e-03 5.711228946050187716e+00 2.675094000000000051e+03
2.079342804101135922e+00 -4.698760632023843975e+00 2.492863495707564159e+00 1.689747081802510853e-03 2.981115698733579136e-03 3.853600861052461964e-03 5.711075764009406974e+00 2.675096000000000004e+03
2.081030894766074724e+00 -4.695775781607431476e+00 2.496715113933566599e+00 1.686433749082561374e-03 2.988584440914768964e-03 3.849634517214324536e-03 5.710918151772626850e+00 2.675099000000000160e+03
2.082715670600924884e+00 -4.692783464527686910e+00 2.500562762593889765e+00 1.683117421227159956e-03 2.996049026069971030e-03 3.845661729041146247e-03 5.710756109236527323e+00 2.675101999999999862e+03
2.084397128609364991e+00 -4.689783684939674124e+00 2.504406435242167994e+00 1.679798095880992524e-03 3.003509458091848001e-03 3.841682492443938401e-03 5.710589636295336113e+00 2.675105000000000018e+03
2.086075265792727951e+00 -4.686776446994579182e+00 2.508246125427930018e+00 1.676475770667219898e-03 3.010965740882470820e-03 3.837696803302001990e-03 5.710418732840837563e+00 2.675106999999999971e+03
2.087750079149942373e+00 -4.683761754839685487e+00 2.512081826696540343e+00 1.673150443186091543e-03 3.018417878349720883e-03 3.833704657462705216e-03 5.710243398762311351e+00 2.675110000000000127e+03
2.089421565677536119e+00 -4.680739612618351586e+00 2.515913532589227675e+00 1.669822111013610690e-03 3.025865874403847484e-03 3.829706050741231525e-03 5.710063633946522721e+00 2.675112999999999829e+03
2.091089722369595005e+00 -4.677710024470037808e+00 2.519741236642995208e+00 1.666490771700323507e-03 3.033309732954009644e-03 3.825700978920381409e-03 5.709879438277694064e+00 2.675114999999999782e+03
2.092754546217732603e+00 -4.674672994530311598e+00 2.523564932390613968e+00 1.663156422770135576e-03 3.040749457904906843e-03 3.821689437750319142e-03 5.709690811637493368e+00 2.675117999999999938e+03
2.094416034211089794e+00 -4.671628526930803993e+00 2.527384613360609933e+00 1.659819061719175655e-03 3.048185053153395010e-03 3.817671422948335554e-03 5.709497753904991590e+00 2.675121000000000095e+03
2.096074183336288144e+00 -4.668576625799276236e+00 2.531200273077198304e+00 1.656478686014709739e-03 3.055616522584916894e-03 3.813646930198608207e-03 5.709300264956672422e+00 2.675123999999999796e+03
2.097728990577374386e+00 -4.665517295259618002e+00 2.535011905060246207e+00 1.653135293094117140e-03 3.063043870069837461e-03 3.809615955151936847e-03 5.709098344666394986e+00 2.675126000000000204e+03
2.099380452915868833e+00 -4.662450539431838514e+00 2.538819502825269137e+00 1.649788880363833605e-03 3.070467099459602781e-03 3.805578493425459344e-03 5.708891992905403612e+00 2.675128999999999905e+03
2.101028567330635255e+00 -4.659376362432114504e+00 2.542623059883401648e+00 1.646439445198487209e-03 3.077886214582559350e-03 3.801534540602305185e-03 5.708681209542303847e+00 2.675132000000000062e+03
2.102673330797903084e+00 -4.656294768372828408e+00 2.546422569741292996e+00 1.643086984940060266e-03 3.085301219239407373e-03 3.797484092231309671e-03 5.708465994443057134e+00 2.675135000000000218e+03
2.104314740291243879e+00 -4.653205761362543491e+00 2.550218025901179963e+00 1.639731496897192187e-03 3.092712117198375202e-03 3.793427143826528635e-03 5.708246347470988802e+00 2.675137000000000171e+03
2.105952792781528693e+00 -4.650109345506083791e+00 2.554009421860766071e+00 1.636372978344749918e-03 3.100118912189736738e-03 3.789363690866841619e-03 5.708022268486774742e+00 2.675139999999999873e+03
2.107587485236846803e+00 -4.647005524904586515e+00 2.557796751113212697e+00 1.633011426523679624e-03 3.107521607899817098e-03 3.785293728795403705e-03 5.707793757348458286e+00 2.675143000000000029e+03
2.109218814622560778e+00 -4.643894303655494937e+00 2.561580007147124416e+00 1.629646838641169533e-03 3.114920207964421914e-03 3.781217253018991521e-03 5.707560813911457309e+00 2.675146000000000186e+03
2.110846777901171478e+00 -4.640775685852677412e+00 2.565359183446470404e+00 1.626279211871480002e-03 3.122314715961381493e-03 3.777134258907321497e-03 5.707323438028573115e+00 2.675148000000000138e+03
2.112471372032382888e+00 -4.637649675586426490e+00 2.569134273490606191e+00 1.622908543357300505e-03 3.129705135402451825e-03 3.773044741792127427e-03 5.707081629550025070e+00 2.675150999999999840e+03
2.114092593973013745e+00 -4.634516276943576152e+00 2.572905270754156426e+00 1.619534830212125557e-03 3.137091469724147437e-03 3.768948696966221111e-03 5.706835388323463043e+00 2.675153999999999996e+03
2.115710440676962012e+00 -4.631375494007566651e+00 2.576672168707046406e+00 1.616158069523714611e-03 3.144473722277755026e-03 3.764846119682229916e-03 5.706584714194017138e+00 2.675157000000000153e+03
2.117324909095228858e+00 -4.628227330858530664e+00 2.580434960814431911e+00 1.612778258358993095e-03 3.151851896318305819e-03 3.760737005151222005e-03 5.706329607004346549e+00 2.675159000000000106e+03
2.118935996175870695e+00 -4.625071791573384772e+00 2.584193640536659675e+00 1.609395393770788121e-03 3.159225994992566518e-03 3.756621348541048806e-03 5.706070066594677748e+00 2.675161999999999807e+03
2.120543698863979643e+00 -4.621908880225986671e+00 2.587948201329201670e+00 1.606009472806858157e-03 3.166596021326044917e-03 3.752499144974415571e-03 5.705806092802892415e+00 2.675164999999999964e+03
2.122148014101715052e+00 -4.618738600887210666e+00 2.591698636642646658e+00 1.602620492521672664e-03 3.173961978209297735e-03 3.748370389526624064e-03 5.705537685464601161e+00 2.675168000000000120e+03
2.123748938828275534e+00 -4.615560957625135963e+00 2.595444939922636252e+00 1.599228449991637767e-03 3.181323868383555391e-03 3.744235077222964839e-03 5.705264844413246550e+00 2.675170000000000073e+03
2.125346469979978892e+00 -4.612375954505156805e+00 2.599187104609798737e+00 1.595833342334406759e-03 3.188681694426280869e-03 3.740093203035739586e-03 5.704987569480198140e+00 2.675172999999999774e+03
2.126940604490294540e+00 -4.609183595590192084e+00 2.602925124139717106e+00 1.592435166733079718e-03 3.196035458737125391e-03 3.735944761880869748e-03 5.704705860494915015e+00 2.675175999999999931e+03
2.128531339289895463e+00 -4.605983884940851425e+00 2.606658991942859771e+00 1.589033920466128126e-03 3.203385163525207264e-03 3.731789748614104847e-03 5.704419717285064806e+00 2.675179000000000087e+03
2.130118671306808764e+00 -4.602776826615643024e+00 2.610388701444505521e+00 1.585629600943782008e-03 3.210730810798974148e-03 3.727628158026861319e-03 5.704129139676711979e+00 2.675181000000000040e+03
2.131702597466558213e+00 -4.599562424671155725e+00 2.614114246064716873e+00 1.582222205751690957e-03 3.218072402360251660e-03 3.723459984841738686e-03 5.703834127494502582e+00 2.675184000000000196e+03
2.133283114692348992e+00 -4.596340683162294383e+00 2.617835619218209509e+00 1.578811732702344603e-03 3.225409939804602024e-03 3.719285223707894349e-03 5.703534680561862302e+00 2.675186999999999898e+03
2.134860219905372336e+00 -4.593111606142452175e+00 2.621552814314336288e+00 1.575398179894352442e-03 3.232743424530828621e-03 3.715103869196415345e-03 5.703230798701235393e+00 2.675188999999999851e+03
2.136433910025030691e+00 -4.589875197663733530e+00 2.625265824756972233e+00 1.571981545779166942e-03 3.240072857762716849e-03 3.710915915796075219e-03 5.702922481734294280e+00 2.675192000000000007e+03
2.138004181969442641e+00 -4.586631461777065155e+00 2.628974643944433254e+00 1.568561829233575686e-03 3.247398240587048845e-03 3.706721357909899695e-03 5.702609729482178480e+00 2.675195000000000164e+03
2.139571032655809280e+00 -4.583380402532355014e+00 2.632679265269404212e+00 1.565139029635365022e-03 3.254719574011788290e-03 3.702520189853099764e-03 5.702292541765719314e+00 2.675197999999999865e+03
2.141134459001009294e+00 -4.580122023978501211e+00 2.636379682118830559e+00 1.561713146937363916e-03 3.262036859048705710e-03 3.698312405853209587e-03 5.701970918405621980e+00 2.675199999999999818e+03
2.142694457922179829e+00 -4.576856330163348474e+00 2.640075887873842397e+00 1.558284181733341758e-03 3.269350096823776721e-03 3.694098000053196423e-03 5.701644859222608552e+00 2.675202999999999975e+03
2.144251026337394617e+00 -4.573583325133485644e+00 2.643767875909692311e+00 1.554852135306678852e-03 3.276659288717222781e-03 3.689876966518616797e-03 5.701314364037479265e+00 2.675206000000000131e+03
2.145804161166369628e+00 -4.570303012933945475e+00 2.647455639595640786e+00 1.551417009650750065e-03 3.283964436532335780e-03 3.685649299249679767e-03 5.700979432671089420e+00 2.675208999999999833e+03
2.147353859331173176e+00 -4.567015397607653071e+00 2.651139172294926460e+00 1.547978807448411069e-03 3.291265542688240949e-03 3.681414992198980569e-03 5.700640064944154872e+00 2.675210999999999785e+03
2.148900117756844974e+00 -4.563720483194723343e+00 2.654818467364750578e+00 1.544537531998047952e-03 3.298562610426423059e-03 3.677174039295133621e-03 5.700296260676929627e+00 2.675213999999999942e+03
2.150442933372007648e+00 -4.560418273731531968e+00 2.658493518156212154e+00 1.541093187075714835e-03 3.305855644014853070e-03 3.672926434472061161e-03 5.699948019688660494e+00 2.675217000000000098e+03
2.151982303109195804e+00 -4.557108773249593625e+00 2.662164318014378139e+00 1.537645776728175945e-03 3.313144648928055026e-03 3.668672171702408360e-03 5.699595341796865888e+00 2.675219999999999800e+03
2.153518223905004803e+00 -4.553791985774310547e+00 2.665830860278316727e+00 1.534195304999666064e-03 3.320429631977213358e-03 3.664411245032884405e-03 5.699238226816416564e+00 2.675222000000000207e+03
2.155050692699977954e+00 -4.550467915323544332e+00 2.669493138281191058e+00 1.530741775605865083e-03 3.327710601364382986e-03 3.660143648618023691e-03 5.698876674558419175e+00 2.675224999999999909e+03
2.156579706438012334e+00 -4.547136565906305883e+00 2.673151145350394220e+00 1.527285191580144514e-03 3.334987566639049245e-03 3.655869376748436660e-03 5.698510684829027007e+00 2.675228000000000065e+03
2.158105262065609597e+00 -4.543797941521400041e+00 2.676804874807686030e+00 1.523825554926356088e-03 3.342260538545673444e-03 3.651588423869424685e-03 5.698140257428170763e+00 2.675231000000000222e+03
2.159627356530571696e+00 -4.540452046156440602e+00 2.680454319969332033e+00 1.520362866317727553e-03 3.349529528765031721e-03 3.647300784586717231e-03 5.697765392148371966e+00 2.675233000000000175e+03
2.161145986780648620e+00 -4.537098883787013648e+00 2.684099474146306896e+00 1.516897124878954090e-03 3.356794549568852416e-03 3.643006453657498134e-03 5.697386088773688684e+00 2.675235999999999876e+03
2.162661149761897494e+00 -4.533738458376284086e+00 2.687740330644399656e+00 1.513428328079329151e-03 3.364055613421357890e-03 3.638705425967105663e-03 5.697002347078863771e+00 2.675239000000000033e+03
2.164172842416990594e+00 -4.530370773875059598e+00 2.691376882764315859e+00 1.509956471749205253e-03 3.371312732570260536e-03 3.634397696493751710e-03 5.696614166828811499e+00 2.675242000000000189e+03
2.165681061683671249e+00 -4.526995834222149462e+00 2.695009123801801909e+00 1.506481550214012208e-03 3.378565918670926697e-03 3.630083260265326312e-03 5.696221547778400840e+00 2.675244000000000142e+03
2.167185804493374057e+00 -4.523613643345135493e+00 2.698637047047608650e+00 1.503003556524159373e-03 3.385815182479844088e-03 3.625762112313389747e-03 5.695824489672560276e+00 2.675246999999999844e+03
2.168687067770032062e+00 -4.520224205161393449e+00 2.702260645787516680e+00 1.499522482748113497e-03 3.393060533641153228e-03 3.621434247629090174e-03 5.695422992246660598e+00 2.675250000000000000e+03
2.170184848429313806e+00 -4.516827523579251213e+00 2.705879913302259521e+00 1.496038320291834169e-03 3.400301980574342749e-03 3.617099661125089492e-03 5.695017055227128644e+00 2.675251999999999953e+03
2.171679143378075771e+00 -4.513423602499250009e+00 2.709494842867426367e+00 1.492551060210896112e-03 3.407539530457233488e-03 3.612758347606005813e-03 5.694606678332211125e+00 2.675255000000000109e+03
2.173169949514188293e+00 -4.510012445815340776e+00 2.713105427753361276e+00 1.489060693488713887e-03 3.414773189288088963e-03 3.608410301748452009e-03 5.694191861272810407e+00 2.675257999999999811e+03
2.174657263726548440e+00 -4.506594057416032584e+00 2.716711661224995300e+00 1.485567211264435120e-03 3.422002962005027231e-03 3.604055518090355879e-03 5.693772603753332717e+00 2.675260999999999967e+03
2.176141082895362011e+00 -4.503168441185352755e+00 2.720313536541739463e+00 1.482070605003359305e-03 3.429228852640166681e-03 3.599693991028260921e-03 5.693348905472502608e+00 2.675262999999999920e+03
2.177621403892509022e+00 -4.499735601003675534e+00 2.723911046957335103e+00 1.478570866610875740e-03 3.436450864488083297e-03 3.595325714820968386e-03 5.692920766124090370e+00 2.675266000000000076e+03
2.179098223582006000e+00 -4.496295540748389108e+00 2.727504185719713092e+00 1.475067988496025747e-03 3.443669000272657228e-03 3.590950683597553435e-03 5.692488185397547085e+00 2.675268999999999778e+03
2.180571538820563315e+00 -4.492848264294377891e+00 2.731092946070863281e+00 1.471561963593837237e-03 3.450883262301179984e-03 3.586568891368038456e-03 5.692051162978536638e+00 2.675271999999999935e+03
2.182041346458078568e+00 -4.489393775514365359e+00 2.734677321246745230e+00 1.468052785356426231e-03 3.458093652599187121e-03 3.582180332035293270e-03 5.691609698549346952e+00 2.675273999999999887e+03
2.183507643338141513e+00 -4.485932078279138757e+00 2.738257304477166532e+00 1.464540447722270568e-03 3.465300173023109446e-03 3.577784999407073677e-03 5.691163791789200843e+00 2.675277000000000044e+03
2.184970426298508794e+00 -4.482463176457681442e+00 2.741832888985704653e+00 1.461024945071798167e-03 3.472502825350583591e-03 3.573382887207455019e-03 5.690713442374502939e+00 2.675280000000000200e+03
2.186429692171530270e+00 -4.478987073917212847e+00 2.745404067989611896e+00 1.457506272175735198e-03 3.479701611350028735e-03 3.568973989087201055e-03 5.690258649978987116e+00 2.675282999999999902e+03
2.187885437784482523e+00 -4.475503774523153844e+00 2.748970834699771881e+00 1.453984424141087448e-03 3.486896532831991382e-03 3.564558298632828325e-03 5.689799414273789324e+00 2.675284999999999854e+03
2.189337659959894378e+00 -4.472013282139093882e+00 2.752533182320611616e+00 1.450459396358071227e-03 3.494087591685096205e-03 3.560135809374358629e-03 5.689335734927511545e+00 2.675288000000000011e+03
2.190786355515813799e+00 -4.468515600626667528e+00 2.756091104050076623e+00 1.446931184450141183e-03 3.501274789899617036e-03 3.555706514791712354e-03 5.688867611606209351e+00 2.675291000000000167e+03
2.192231521266025940e+00 -4.465010733845470980e+00 2.759644593079566999e+00 1.443399784228433869e-03 3.508458129581225847e-03 3.551270408319937791e-03 5.688395043973380361e+00 2.675293999999999869e+03
2.193673154020156169e+00 -4.461498685652941276e+00 2.763193642593887667e+00 1.439865191651155040e-03 3.515637612957279827e-03 3.546827483353381851e-03 5.687918031689885190e+00 2.675295999999999822e+03
2.195111250583892559e+00 -4.457979459904214181e+00 2.766738245771222182e+00 1.436327402787938466e-03 3.522813242377629758e-03 3.542377733248936594e-03 5.687436574413913704e+00 2.675298999999999978e+03
2.196545807759025415e+00 -4.454453060452013169e+00 2.770278395783113190e+00 1.432786413789152811e-03 3.529985020311455883e-03 3.537921151328505577e-03 5.686950671800900636e+00 2.675302000000000135e+03
2.197976822343494341e+00 -4.450919491146556162e+00 2.773814085794378048e+00 1.429242220859690618e-03 3.537152949341363338e-03 3.533457730880911613e-03 5.686460323503437664e+00 2.675304999999999836e+03
2.199404291131510814e+00 -4.447378755835402764e+00 2.777345308963119486e+00 1.425694820236736958e-03 3.544317032155790571e-03 3.528987465163212559e-03 5.685965529171206789e+00 2.675306999999999789e+03
2.200828210913488459e+00 -4.443830858363394753e+00 2.780872058440683858e+00 1.422144208171202250e-03 3.551477271540310135e-03 3.524510347401666258e-03 5.685466288450889749e+00 2.675309999999999945e+03
2.202248578476117657e+00 -4.440275802572513086e+00 2.784394327371635836e+00 1.418590380912143145e-03 3.558633670368465014e-03 3.520026370792346364e-03 5.684962600986078307e+00 2.675313000000000102e+03
2.203665390602329577e+00 -4.436713592301857467e+00 2.787912108893709107e+00 1.415033334693902587e-03 3.565786231592387237e-03 3.515535528501537426e-03 5.684454466417225404e+00 2.675315000000000055e+03
2.205078644071254867e+00 -4.433144231387522005e+00 2.791425396137794390e+00 1.411473065725461426e-03 3.572934958233591266e-03 3.511037813665917034e-03 5.683941884381527032e+00 2.675318000000000211e+03
2.206488335658254751e+00 -4.429567723662554357e+00 2.794934182227898578e+00 1.407909570181614970e-03 3.580079853374034966e-03 3.506533219392597885e-03 5.683424854512895585e+00 2.675320999999999913e+03
2.207894462134807778e+00 -4.425984072956894444e+00 2.798438460281124751e+00 1.404342844195808574e-03 3.587220920147527088e-03 3.502021738759068803e-03 5.682903376441855947e+00 2.675324000000000069e+03
2.209297020268523148e+00 -4.422393283097323824e+00 2.801938223407645978e+00 1.400772883854174743e-03 3.594358161731641289e-03 3.497503364813041218e-03 5.682377449795507296e+00 2.675326000000000022e+03
2.210696006823071436e+00 -4.418795357907428389e+00 2.805433464710652469e+00 1.397199685190690438e-03 3.601491581340031736e-03 3.492978090572270919e-03 5.681847074197451164e+00 2.675329000000000178e+03
2.212091418558126410e+00 -4.415190301207556622e+00 2.808924177286352908e+00 1.393623244183177668e-03 3.608621182215250058e-03 3.488445909024296548e-03 5.681312249267733705e+00 2.675331999999999880e+03
2.213483252229305975e+00 -4.411578116814816930e+00 2.812410354223919828e+00 1.390043556750051972e-03 3.615746967621962134e-03 3.483906813126191535e-03 5.680772974622811056e+00 2.675335000000000036e+03
2.214871504588099782e+00 -4.407958808543044782e+00 2.815891988605462082e+00 1.386460618747610823e-03 3.622868940840596411e-03 3.479360795804281332e-03 5.680229249875482722e+00 2.675336999999999989e+03
2.216256172381874112e+00 -4.404332380202767183e+00 2.819369073506015955e+00 1.382874425967739029e-03 3.629987105161372549e-03 3.474807849953829870e-03 5.679681074634869375e+00 2.675340000000000146e+03
2.217637252353685806e+00 -4.400698835601255077e+00 2.822841601993486549e+00 1.379284974136124565e-03 3.637101463878562955e-03 3.470247968438767636e-03 5.679128448506355120e+00 2.675342999999999847e+03
2.219014741242339994e+00 -4.397058178542451401e+00 2.826309567128622025e+00 1.375692258910582184e-03 3.644212020285149400e-03 3.465681144091379857e-03 5.678571371091557296e+00 2.675346000000000004e+03
2.220388635782243547e+00 -4.393410412827025269e+00 2.829772961964990063e+00 1.372096275879742611e-03 3.651318777667598037e-03 3.461107369712004226e-03 5.678009841988298056e+00 2.675347999999999956e+03
2.221758932703347345e+00 -4.389755542252361309e+00 2.833231779548956997e+00 1.368497020561861444e-03 3.658421739300868163e-03 3.456526638068707809e-03 5.677443860790575059e+00 2.675351000000000113e+03
2.223125628731089876e+00 -4.386093570612586312e+00 2.836686012919616307e+00 1.364894488403790894e-03 3.665520908443511625e-03 3.451938941897023799e-03 5.676873427088529489e+00 2.675353999999999814e+03
2.224488720586323964e+00 -4.382424501698562125e+00 2.840135655108808610e+00 1.361288674780033060e-03 3.672616288332888456e-03 3.447344273899595034e-03 5.676298540468429188e+00 2.675356999999999971e+03
2.225848204985262591e+00 -4.378748339297930947e+00 2.843580699141033286e+00 1.357679574991905308e-03 3.679707882180353017e-03 3.442742626745901209e-03 5.675719200512646445e+00 2.675358999999999924e+03
2.227204078639336338e+00 -4.375065087195155300e+00 2.847021138033457799e+00 1.354067184266861566e-03 3.686795693166431027e-03 3.438133993071902823e-03 5.675135406799644677e+00 2.675362000000000080e+03
2.228556338255193392e+00 -4.371374749171511809e+00 2.850456964795865744e+00 1.350451497757740316e-03 3.693879724435942397e-03 3.433518365479714621e-03 5.674547158903955335e+00 2.675364999999999782e+03
2.229904980534610726e+00 -4.367677329005156928e+00 2.853888172430634640e+00 1.346832510542202111e-03 3.700959979092918913e-03 3.428895736537242601e-03 5.673954456396187673e+00 2.675367999999999938e+03
2.231250002174384406e+00 -4.363972830471173125e+00 2.857314753932671536e+00 1.343210217622272263e-03 3.708036460195350201e-03 3.424266098777822322e-03 5.673357298842996777e+00 2.675369999999999891e+03
2.232591399866271864e+00 -4.360261257341610630e+00 2.860736702289417899e+00 1.339584613923927971e-03 3.715109170749671640e-03 3.419629444699772650e-03 5.672755685807103099e+00 2.675373000000000047e+03
2.233929170296924838e+00 -4.356542613385536278e+00 2.864154010480787882e+00 1.335955694296888209e-03 3.722178113704893189e-03 3.414985766765959909e-03 5.672149616847281806e+00 2.675376000000000204e+03
2.235263310147812543e+00 -4.352816902369105456e+00 2.867566671479141682e+00 1.332323453514557780e-03 3.729243291946330967e-03 3.410335057403287001e-03 5.671539091518376985e+00 2.675378999999999905e+03
2.236593816095134635e+00 -4.349084128055607401e+00 2.870974678249249568e+00 1.328687886274268004e-03 3.736304708288882160e-03 3.405677309002117913e-03 5.670924109371291877e+00 2.675380999999999858e+03
2.237920684809752370e+00 -4.345344294205577995e+00 2.874378023748253241e+00 1.325048987197830538e-03 3.743362365469665026e-03 3.401012513915635874e-03 5.670304669953038612e+00 2.675384000000000015e+03
2.239243912957102012e+00 -4.341597404576843289e+00 2.877776700925621434e+00 1.321406750832537433e-03 3.750416266140119831e-03 3.396340664459107390e-03 5.669680772806716895e+00 2.675387000000000171e+03
2.240563497197136211e+00 -4.337843462924618976e+00 2.881170702723137911e+00 1.317761171652707865e-03 3.757466412857317015e-03 3.391661752909020094e-03 5.669052417471569960e+00 2.675389000000000124e+03
2.241879434184271602e+00 -4.334082473001622304e+00 2.884560022074826868e+00 1.314112244061987293e-03 3.764512808074473894e-03 3.386975771502109128e-03 5.668419603483017433e+00 2.675391999999999825e+03
2.243191720567246694e+00 -4.330314438558181322e+00 2.887944651906924953e+00 1.310459962396621526e-03 3.771555454130592726e-03 3.382282712434235648e-03 5.667782330372674870e+00 2.675394999999999982e+03
2.244500352989129865e+00 -4.326539363342345013e+00 2.891324585137858172e+00 1.306804320929827370e-03 3.778594353239216226e-03 3.377582567859015086e-03 5.667140597668432811e+00 2.675398000000000138e+03
2.245805328087236319e+00 -4.322757251099997866e+00 2.894699814678177496e+00 1.303145313877719733e-03 3.785629507476156574e-03 3.372875329886323992e-03 5.666494404894485193e+00 2.675400000000000091e+03
2.247106642493081008e+00 -4.318968105575039296e+00 2.898070333430518897e+00 1.299482935407114204e-03 3.792660918766255999e-03 3.368160990580501557e-03 5.665843751571433273e+00 2.675402999999999793e+03
2.248404292832295592e+00 -4.315171930509523079e+00 2.901436134289568258e+00 1.295817179645643085e-03 3.799688588869310369e-03 3.363439541958255369e-03 5.665188637216344247e+00 2.675405999999999949e+03
2.249698275724640872e+00 -4.311368729643834996e+00 2.904797210141986774e+00 1.292148040694700122e-03 3.806712519365129319e-03 3.358710975986306958e-03 5.664529061342856942e+00 2.675409000000000106e+03
2.250988587783979256e+00 -4.307558506716860691e+00 2.908153553866398955e+00 1.288475512645857269e-03 3.813732711638172235e-03 3.353975284578597591e-03 5.663865023461299941e+00 2.675411000000000058e+03
2.252275225618263210e+00 -4.303741265466238808e+00 2.911505158333287824e+00 1.284799589601491425e-03 3.820749166861967840e-03 3.349232459593204803e-03 5.663196523078824818e+00 2.675414000000000215e+03
2.253558185829564131e+00 -4.299917009628511089e+00 2.914852016404981150e+00 1.281120265700287902e-03 3.827761885984151766e-03 3.344482492828761925e-03 5.662523559699527809e+00 2.675416999999999916e+03
2.254837465014116304e+00 -4.296085742939397711e+00 2.918194120935596825e+00 1.277437535148554133e-03 3.834770869712828163e-03 3.339725376020517660e-03 5.661846132824656763e+00 2.675420000000000073e+03
2.256113059762417272e+00 -4.292247469134054860e+00 2.921531464770905639e+00 1.273751392258083703e-03 3.841776118505515168e-03 3.334961100836063026e-03 5.661164241952769238e+00 2.675422000000000025e+03
2.257384966659333525e+00 -4.288402191947302100e+00 2.924864040748337501e+00 1.270061831491335266e-03 3.848777632562494846e-03 3.330189658870665384e-03 5.660477886579955431e+00 2.675425000000000182e+03
2.258653182284322547e+00 -4.284549915113858631e+00 2.928191841696895281e+00 1.266368847514348552e-03 3.855775411826557319e-03 3.325411041642478433e-03 5.659787066200063776e+00 2.675427999999999884e+03
2.259917703211604678e+00 -4.280690642368671917e+00 2.931514860437018921e+00 1.262672435257714693e-03 3.862769455991873439e-03 3.320625240587827664e-03 5.659091780304946084e+00 2.675431000000000040e+03
2.261178526010497514e+00 -4.276824377447082881e+00 2.934833089780579662e+00 1.258972589984774055e-03 3.869759764525491051e-03 3.315832247056797657e-03 5.658392028384711558e+00 2.675432999999999993e+03
2.262435647245787607e+00 -4.272951124085069274e+00 2.938146522530728610e+00 1.255269307365730136e-03 3.876746336705040076e-03 3.311032052309697583e-03 5.657687809927986144e+00 2.675436000000000149e+03
2.263689063478159458e+00 -4.269070886019408206e+00 2.941455151481846553e+00 1.251562583554731781e-03 3.883729171676927709e-03 3.306224647514905378e-03 5.656979124422172767e+00 2.675438999999999851e+03
2.264938771264728423e+00 -4.265183666987756972e+00 2.944758969419434713e+00 1.247852415265265566e-03 3.890708268539072156e-03 3.301410023748910672e-03 5.656265971353673372e+00 2.675442000000000007e+03
