X Y Z VelX VelY VelZ M year r
-1.749338979952385076e+00 4.907101282443450785e+00 1.475624358726419436e-02 -7.209065611785273227e-03 -2.180398618884488420e-03 1.345985893559599098e-04 8.841236089782769625e+01 2.699955781512771409e+03 5.209611080461171717e+00
-1.836262250160789700e+00 4.879979644504974345e+00 1.638190405374872344e-02 -7.163739912530764191e-03 -2.304118843923854808e-03 1.342049757295953375e-04 8.941646499515198343e+01 2.699988731512771210e+03 5.214051088062801931e+00
-1.922771488404608098e+00 4.851317665856856642e+00 1.800532011706349952e-02 -7.116262272456328267e-03 -2.427029189669074535e-03 1.337706600116513045e-04 9.042228082734978045e+01 2.700021681512771011e+03 5.218491878237332848e+00
-2.008838879030919511e+00 4.821120272879613644e+00 1.962598392197771255e-02 -7.066647153711059191e-03 -2.549092216438154489e-03 1.332957744989029354e-04 9.142980988976432855e+01 2.700054631512770811e+03 5.222932079466657385e+00
-2.094436605722588052e+00 4.789392906931229099e+00 2.124338590533753762e-02 -7.014909669540755899e-03 -2.670270742650717160e-03 1.327804638460776897e-04 9.243905314668828055e+01 2.700087581512770612e+03 5.227370313436636273e+00
-2.179536861374910206e+00 4.756141527541876357e+00 2.285701496010906011e-02 -6.961065579684292542e-03 -2.790527856153774723e-03 1.322248850217923018e-04 9.345001102701270668e+01 2.700120531512770413e+03 5.231805195459141800e+00
-2.264111858146506506e+00 4.721372615416290053e+00 2.446635860313423755e-02 -6.905131285573033219e-03 -2.909826925465605098e-03 1.316292072607387327e-04 9.446268342003249074e+01 2.700153481512770213e+03 5.236235334904820071e+00
-2.348133837680825398e+00 4.685093175236350937e+00 2.607090314656070745e-02 -6.847123825334817081e-03 -3.028131610934023735e-03 1.309936120121334201e-04 9.547706967141481016e+01 2.700186431512770014e+03 5.240659335646497219e+00
-2.431575081494648849e+00 4.647310738256441809e+00 2.767013387290541415e-02 -6.787060868603961468e-03 -3.145405875805784221e-03 1.303182928844462505e-04 9.649316857933742142e+01 2.700219381512769814e+03 5.245075796513132715e+00
-2.514407921529583589e+00 4.608033364684201771e+00 2.926353521370608779e-02 -6.724960711138933643e-03 -3.261613997203749709e-03 1.296034555864254364e-04 9.751097839080198071e+01 2.700252331512769615e+03 5.249483311754284287e+00
-2.596604750862130828e+00 4.567269645839296288e+00 3.085059093170664998e-02 -6.660842269249271468e-03 -3.376720577008409090e-03 1.288493178644368380e-04 9.853049679813058503e+01 2.700285281512769416e+03 5.253880471514900563e+00
-2.678138034567791426e+00 4.525028706082936836e+00 3.243078430652000105e-02 -6.594725074033501618e-03 -3.490690552640492248e-03 1.280561094361359973e-04 9.955172093565047930e+01 2.700318231512769216e+03 5.258265862320389061e+00
-2.758980320734224279e+00 4.481320204510939043e+00 3.400359832370428159e-02 -6.526629265429780523e-03 -3.603489207741374968e-03 1.272240719204940831e-04 1.005746473765740774e+02 2.700351181512769017e+03 5.262638067571781875e+00
-2.839104251618207453e+00 4.436154336403203224e+00 3.556851586718296626e-02 -6.456575586081069081e-03 -3.715082182747997050e-03 1.263534587641986688e-04 1.015992721300803936e+02 2.700384131512768818e+03 5.266995668050859614e+00
-2.918482574940889140e+00 4.389541834422543864e+00 3.712501991493490777e-02 -6.384585375016723317e-03 -3.825435485359152468e-03 1.254445351644508679e-04 1.026255906386046632e+02 2.700417081512768618e+03 5.271337242435065740e+00
-2.997088155315423386e+00 4.341493969556016630e+00 3.867259373787197696e-02 -6.310680561152413534e-03 -3.934515500889846501e-03 1.244975779881841397e-04 1.036535977753416233e+02 2.700450031512768419e+03 5.275661367822017667e+00
-3.074893985800837282e+00 4.292022551791908391e+00 4.021072110181888454e-02 -6.234883656610380742e-03 -4.042289002510668881e-03 1.235128756877276995e-04 1.046832878419696016e+02 2.700482981512768220e+03 5.279966620263429000e+00
-3.151873199575667694e+00 4.241139930525753776e+00 4.173888647250215828e-02 -6.157217749862001037e-03 -4.148723161369006693e-03 1.224907282129413107e-04 1.057146545666010411e+02 2.700515931512768020e+03 5.284251575308211990e+00
-3.227999081724556518e+00 4.188858994688881232e+00 4.325657522344937556e-02 -6.077706498694847130e-03 -4.253785556589010503e-03 1.214314469198476840e-04 1.067476911019654437e+02 2.700548881512767821e+03 5.288514808554532820e+00
